level,word,pinyin,english
6,花生,huāshēng,Peanut; groundnut
6,滑冰,huábīng,ice skating
6,滑行,huáxíng,to ski; to glide; to taxi; to glide (in the air or water)
6,划分,huàfēn,to divide up; to partition; to differentiate
6,化石,huàshí,fossil
6,话筒,huàtǒng,microphone; (telephone) receiver; handset
6,化妆,huàzhuāng,to put on makeup
6,怀,huái,to hold in the arms; to carry in the bosom; to cherish; to think of; to yearn for; to harbor (a thought or feeling); pregnant
6,怀念,huáiniàn,to cherish the memory of; to think of; to reminisce
6,怀孕,huáiyùn,pregnant; to have conceived; gestation; pregnancy
6,欢乐,huānlè,gaiety; gladness; glee; merriment; pleasure; happy; joyous; gay
6,环,huán,surname Huan; ring; hoop; loop; (chain) link; classifier for scores in archery etc; to surround; to encircle; to hem in
6,还原,huányuán,to restore to the original state; to reconstruct (an event); reduction (chemistry)
6,幻想,huànxiǎng,delusion; fantasy
6,患者,huànzhě,patient; sufferer
6,黄,huáng,surname Huang; yellow
6,皇帝,huángdì,emperor
6,灰尘,huīchén,dust
6,灰心,huīxīn,to lose heart; to be discouraged
6,回报,huíbào,(in) return; reciprocation; payback; retaliation; to report back; to reciprocate
6,回头,huítóu,to turn round; to turn one's head; later; by and by
6,汇,huì,to remit; to converge (of rivers); to exchange; class; collection; variant of 汇
6,汇报,huìbào,to report; to give an account of; to collect information and report back; report
6,绘画,huìhuà,drawing; painting
6,会见,huìjiàn,to meet with (sb who is paying a visit)
6,汇款,huìkuǎn,to remit money; remittance
6,婚姻,hūnyīn,matrimony; wedding; marriage
6,混,hùn,to mix; to mingle; muddled; to drift along; to muddle along; to pass for; to get along with sb; thoughtless; reckless
6,混合,hùnhé,to mix; to blend; hybrid; composite
6,混乱,hùnluàn,confusion; chaos; disorder
6,活力,huólì,energy; vitality; vigor; vital force
6,活跃,huóyuè,active; vigorous; vivacious
6,火柴,huǒchái,match (for lighting fire)
6,货币,huòbì,currency; monetary; money
6,货车,huòchē,truck; van; freight wagon
6,击败,jībài,to defeat; to beat
6,基地,jīdì,base; foundation; foothold; base camp
6,机动车,jīdòngchē,motor vehicle
6,基金,jījīn,fund
6,激励,jīlì,to encourage; to urge; motivation; incentive
6,激情,jīqíng,passion; fervor; enthusiasm; strong emotion
6,机械,jīxiè,machine; machinery; mechanical; (old) cunning; scheming
6,基因,jīyīn,gene (loanword)
6,机遇,jīyù,opportunity; favorable circumstance; stroke of luck
6,机制,jīzhì,mechanism; machine-processed; machine-made
6,即便,jíbiàn,even if; even though; right away; immediately
6,极端,jíduān,extreme
6,急救,jíjiù,to give emergency treatment; first aid
6,集团,jítuán,group; bloc; corporation; conglomerate
6,极为,jíwéi,extremely; exceedingly
6,吉祥,jíxiáng,lucky; propitious; auspicious
6,继承,jìchéng,to inherit; to succeed to (the throne etc); to carry on (a tradition etc)
6,季军,jìjūn,third in a race; bronze medalist
6,纪律,jìlǜ,discipline
6,寂寞,jìmò,lonely; lonesome; (of a place) quiet; silent
6,技艺,jìyì,skill; art
6,夹,jiā,to press from either side; to place in between; to sandwich; to carry sth under armpit; wedged between; between; to intersperse; to mix; to mingle; clip; folder; Taiwan pr. [jiá]
6,加倍,jiābèi,double; to multiply by a factor
6,家常,jiācháng,the daily life of a family
6,家家户户,jiājiāhùhù,each and every family (idiom); every household
6,加剧,jiājù,to intensify
6,家居,jiājū,home; residence; to stay at home (unemployed)
6,家属,jiāshǔ,family member; (family) dependent
6,加以,jiāyǐ,"in addition; moreover; (used before a disyllabic verb to indicate that the action of the verb is applied to sth or sb previously mentioned); to apply (restrictions etc) to (sb); to give (support, consideration etc) to (sth)"
6,家园,jiāyuán,home; homeland
6,加重,jiāzhòng,"to make heavier; to emphasize; (of an illness etc) to become more serious; to aggravate (a bad situation); to increase (a burden, punishment etc)"
6,假设,jiǎshè,hypothesis; assumption; to suppose; to assume
6,嫁,jià,(of a woman) to marry; to marry off a daughter; to shift (blame etc)
6,肩膀,jiānbǎng,shoulder
6,监测,jiāncè,to monitor
6,坚定,jiāndìng,firm; steady; staunch; resolute
6,监督,jiāndū,to supervise; to control; to inspect
6,坚固,jiāngù,firm; firmly; hard; stable
6,艰辛,jiānxīn,hardships; arduous; difficult
6,坚硬,jiānyìng,hard; solid
6,兼职,jiānzhí,to hold concurrent posts; concurrent job; moonlighting
6,检测,jiǎncè,to detect; to test; detection; sensing
6,简化,jiǎnhuà,to simplify
6,简介,jiǎnjiè,summary; brief introduction
6,减弱,jiǎnruò,to weaken; to diminish
6,减压,jiǎnyā,to reduce pressure; to relax
6,检验,jiǎnyàn,to inspect; to examine; to test
6,剑,jiàn,double-edged sword; classifier for blows of a sword; variant of 剑
6,鉴定,jiàndìng,to appraise; to identify; to evaluate
6,间隔,jiàngé,"gap; interval; compartment; to divide; to separate; to leave a gap of (two weeks, three meters etc)"
6,间接,jiànjiē,indirect
6,健全,jiànquán,robust; sound
6,建筑物,jiànzhùwù,building; structure; edifice
6,将军,jiāngjūn,(common place name); general; high-ranking military officer; to check or checkmate; fig. to embarrass; to challenge; to put sb on the spot
6,讲解,jiǎngjiě,to explain
6,奖品,jiǎngpǐn,award; prize
6,酱,jiàng,thick paste of fermented soybean; marinated in soy paste; paste; jam
6,酱油,jiàngyóu,soy sauce
6,胶带,jiāodài,adhesive tape; magnetic tape
6,焦点,jiāodiǎn,focal point; focus (lit. and fig.)
6,交际,jiāojì,communication; social intercourse
6,焦虑,jiāolǜ,anxious; worried; apprehensive
6,胶水,jiāoshuǐ,glue
6,交谈,jiāotán,to discuss; to converse; chat; discussion
6,郊外,jiāowài,outskirts
6,角落,jiǎoluò,nook; corner
6,脚印,jiǎoyìn,footprint
6,较为,jiàowéi,relatively
6,结,jiē,(of a plant) to produce (fruit or seeds); Taiwan pr. [jié]
6,结果,jiēguǒ,to bear fruit
6,接连,jiēlián,on end; in a row; in succession
6,结实,jiēshi,firm; solid
6,街头,jiētóu,street
6,结尾,jiéwěi,ending; coda; to wind up
6,截至,jiézhì,up to (a time); by (a time)
6,截止,jiézhǐ,to close; to stop; to put a stop to sth; cut-off point; stopping point; deadline
6,节奏,jiézòu,rhythm; tempo; musical pulse; cadence; beat
6,解,jiě,to divide; to break up; to split; to separate; to dissolve; to solve; to melt; to remove; to untie; to loosen; to open; to emancipate; to explain; to understand; to know; a solution; a dissection
6,解答,jiědá,to solve (a problem); to resolve (a difficulty); to provide an answer; solution; resolution; answer
6,解读,jiědú,to decipher; to decode; to interpret
6,解放,jiěfàng,to liberate; to emancipate; liberation; refers to the Communists' victory over the Nationalists in 1949
6,解说,jiěshuō,to explain (verbally); to give a running commentary
6,借鉴,jièjiàn,to draw on (others' experience); to learn from (how others do things); lesson to be learned (by observing others)
6,借助,jièzhù,to draw support from; with the help of
6,金额,jīn’é,sum of money; monetary value
6,金牌,jīnpái,gold medal
6,金钱,jīnqián,money; currency
6,金融,jīnróng,banking; finance; financial
6,金属,jīnshǔ,metal
6,金子,jīnzi,gold
6,进而,jìn’ér,and then (what follows next)
6,进度,jìndù,rate of progress
6,进化,jìnhuà,evolution
6,近来,jìnlái,recently; lately
6,近视,jìnshì,shortsighted; nearsighted; myopia
6,进展,jìnzhǎn,to make headway; to make progress
6,精美,jīngměi,delicate; fine; refinement
6,精确,jīngquè,accurate; precise
6,惊人,jīngrén,astonishing
6,经商,jīngshāng,to trade; to carry out commercial activities; in business
6,精通,jīngtōng,to be proficient in; to master (a subject)
6,精心,jīngxīn,meticulous; painstaking
6,惊讶,jīngyà,amazed; astonished; to surprise; amazing; astonishment; awe
6,精准,jīngzhǔn,precise; accurate
6,井,jǐng,"Jing, one of the 28 constellations of Chinese astronomy; surname Jing; a well; neat; orderly"
6,警告,jǐnggào,to warn; to admonish
6,景观,jǐngguān,landscape
6,景象,jǐngxiàng,scene; sight (to behold)
6,竞赛,jìngsài,to compete; to race; contest; competition; match; race
6,镜头,jìngtóu,camera lens; camera shot (in a movie etc); scene
6,纠纷,jiūfēn,dispute
6,纠正,jiūzhèng,to correct; to make right
6,酒精,jiǔjīng,alcohol; ethanol CH3CH2OH; ethyl alcohol; also written 乙醇; grain alcohol
6,酒水,jiǔshuǐ,beverage; drink
6,就读,jiùdú,to go to school
6,舅舅,jiùjiu,mother's brother; maternal uncle (informal)
6,救命,jiùmìng,to save sb's life; (interj.) Help!; Save me!
6,就算,jiùsuàn,(coll.) even if
6,救灾,jiùzāi,to relieve disaster; to help disaster victims
6,救助,jiùzhù,to help sb in trouble; aid; assistance
6,局,jú,"narrow; office; situation; classifier for games: match, set, round etc"
6,菊花,júhuā,chrysanthemum; (slang) anus
6,局面,júmiàn,aspect; phase; situation
6,局限,júxiàn,variant of 限; to limit; to confine; to restrict sth within set boundaries
6,剧本,jùběn,"script for play, opera, movie etc; screenplay; scenario"
6,聚集,jùjí,to assemble; to gather
6,俱乐部,jùlèbù,club (the organisation or its premises) (loanword)
6,剧烈,jùliè,violent; acute; severe; fierce
6,捐款,juānkuǎn,to donate money; to contribute funds; donation; contribution (of money)
6,捐赠,juānzèng,to contribute (as a gift); to donate; benefaction
6,卷,juǎn,"to roll up; roll; classifier for small rolled things (wad of paper money, movie reel etc); to sweep up; to carry along; a roll; classifier for rolls, spools etc"
6,卷,juàn,"scroll; book; volume; chapter; examination paper; classifier for books, paintings: volume, scroll"
6,决策,juécè,strategic decision; decision-making; policy decision; to determine policy
6,绝望,juéwàng,to despair; to give up all hope; desperate; desperation
6,军队,jūnduì,armed forces; troops
6,军人,jūnrén,serviceman; soldier
6,均匀,jūnyún,"even; well-distributed; homogeneous; well-proportioned (figure, body etc)"
6,开创,kāichuàng,to initiate; to start; to found
6,开关,kāiguān,power switch; gas valve; to open the city (or frontier) gate; to open and close; to switch on and off
6,开启,kāiqǐ,to open; to start; (computing) to enable
6,开设,kāishè,to open; to set up
6,开头,kāitóu,beginning; to start
6,看待,kàndài,to look upon; to regard
6,看得起,kàndeqǐ,to show respect for; to think highly of
6,看好,kànhǎo,to regard as having good prospects
6,看似,kànsì,to look as if; to seem
6,看中,kànzhòng,to have a preference for; to fancy; to choose after consideration; to settle on
6,看重,kànzhòng,to regard as important; to value
6,康复,kāngfù,to recuperate; to recover (health); to convalesce
6,考察,kǎochá,to inspect; to observe and study; on-the-spot investigation
6,考古,kǎogǔ,archaeology
6,考核,kǎohé,to examine; to check up on; to assess; to review; appraisal; review; evaluation
6,科,kē,branch of study; administrative section; division; field; branch; stage directions; family (taxonomy); rules; laws; to mete out (punishment); to levy (taxes etc); to fine sb
6,科幻,kēhuàn,science fiction; abbr. for 科学幻想
6,科目,kēmù,subject; course
6,科普,kēpǔ,(attributive) popular science; (coll.) to explain in layperson's terms; abbr. for 科学普及
6,可口,kěkǒu,tasty; to taste good
6,可怜,kělián,pitiful; pathetic; to have pity on
6,渴望,kěwàng,to thirst for; to long for
6,客车,kèchē,coach; bus; passenger train
6,课题,kètí,task; problem; issue
6,肯,kěn,old variant of 肯; to agree; to consent; to be willing to
6,恐惧,kǒngjù,to be frightened; fear; dread
6,空地,kòngdì,vacant land; open space
6,空闲,kòngxián,idle; free time; leisure; unused (place)
6,口感,kǒugǎn,mouthfeel; texture (of food)
6,口号,kǒuhào,slogan; catchphrase
6,口腔,kǒuqiāng,oral cavity
6,口头,kǒutóu,oral; verbal
6,扣,kòu,"to fasten; to button; button; buckle; knot; to arrest; to confiscate; to deduct (money); discount; to knock; to smash, spike or dunk (a ball); to cover (with a bowl etc); (fig.) to tag a label on sb; (Tw) (loanword) code"
6,枯燥,kūzào,dry; dull; uninteresting
6,酷,kù,ruthless; strong (e.g. of wine); (loanword) cool; hip
6,夸奖,kuājiǎng,to praise; to applaud; to compliment
6,夸张,kuāzhāng,to exaggerate; overstated; exaggerated; hyperbole; (coll.) excessive; ridiculous; outrageous
6,会计,kuàijì,accountant; accountancy; accounting
6,快捷,kuàijié,quick and convenient
6,款,kuǎn,fund 
6,困扰,kùnrǎo,to perplex; to disturb; to cause complications
6,扩展,kuòzhǎn,to extend; to expand; extension; expansion
6,落,là,to leave out; to be missing; to leave behind or forget to bring; to lag or fall behind
6,辣椒,làjiāo,hot pepper; chili
6,啦,la,"sentence-final particle, contraction of 了啊, indicating exclamation; particle placed after each item in a list of examples"
6,来临,láilín,to approach; to come closer
6,来往,láiwǎng,to come and go; to have dealings with; to be in relation with
6,赖,lài,surname Lai; (Tw) (coll.) LINE messaging app; to depend on; to hang on in a place; bad; to renege (on promise); to disclaim; to rat (on debts); rascally; to blame; to put the blame on; variant of 赖
6,拦,lán,to block sb's path; to obstruct; to flag down (a taxi)
6,栏,lán,fence; railing; hurdle; column or box (of text or other data)
6,烂,làn,soft; mushy; well-cooked and soft; to rot; to decompose; rotten; worn out; chaotic; messy; utterly; thoroughly; crappy; bad
6,狼,láng,wolf
6,朗读,lǎngdú,to read aloud
6,牢,láo,firm; sturdy; fold (for animals); sacrifice; prison
6,劳动力,láodònglì,labor force; manpower
6,老实,lǎoshi,honest; sincere; well-behaved; naive; gullible
6,老鼠,lǎoshǔ,rat; mouse
6,乐于,lèyú,happy to; willing to
6,雷,léi,"surname Lei; thunder; (bound form) (military) mine, as in 雷 land mine; (coll.) to shock; to stun; to astound; (Tw) (coll.) spoiler; (Tw) (coll.) to reveal plot details to (sb)"
6,类别,lèibié,classification; category
6,理,lǐ,texture; grain (of wood); inner essence; intrinsic order; reason; logic; truth; science; natural science (esp. physics); to manage; to pay attention to; to run (affairs); to handle; to put in order; to tidy up
6,理财,lǐcái,to manage wealth; to manage finances; money management
6,理科,lǐkē,the sciences (as opposed to the humanities 科)
6,理念,lǐniàn,idea; concept; philosophy; theory
6,理性,lǐxìng,reason; rationality; rational
6,立,lì,surname Li; to stand; to set up; to establish; to lay down; to draw up; at once; immediately
6,粒,lì,"grain; granule; classifier for small round things (peas, bullets, peanuts, pills, grains etc)"
6,立场,lìchǎng,position; standpoint
6,力度,lìdù,strength
6,历经,lìjīng,to experience; to go through
6,例外,lìwài,exception; to be an exception
6,利息,lìxī,interest (on a loan)
6,联合国,Liánhéguó,United Nations
6,联网,liánwǎng,to connect to the Internet
6,联想,liánxiǎng,Lenovo; to associate (cognitively); to make an associative connection; mental association; word prediction and auto-complete functions of input method editing programs
6,两极,liǎngjí,two poles
6,晾,liàng,to dry in the air; (fig.) to cold-shoulder
6,料,liào,material; stuff; grain; feed; to expect; to anticipate; to guess
6,料,liào,material; stuff; grain; feed; to expect; to anticipate; to guess
6,淋,lín,to sprinkle; to drip; to pour; to drench
6,凌晨,língchén,very early in the morning; in the wee hours
6,流程,liúchéng,course; stream; sequence of processes; work flow in manufacturing
6,流动,liúdòng,to flow; to circulate; to go from place to place; to be mobile; (of assets) liquid
6,浏览器,liúlǎnqì,browser (software)
6,流量,liúliàng,flow rate; throughput of passengers; volume of traffic; (hydrology) discharge; data traffic; network traffic; website traffic; mobile data
6,流通,liútōng,to circulate; to distribute; circulation; distribution
6,楼道,lóudào,corridor; passageway (in storied building)
6,露,lòu,to leak; to reveal
6,漏洞,lòudòng,leak; hole; gap; loophole
6,露,lù,surname Lu; dew; syrup; nectar; outdoors (not under cover); to show; to reveal; to betray; to expose
6,路程,lùchéng,route; path traveled; distance traveled; course (of development)
6,路况,lùkuàng,"road condition(s) (e.g. surface, traffic flow etc)"
6,录像,lùxiàng,to videotape; to videorecord; video recording
6,录用,lùyòng,to employ
6,录制,lùzhì,to record (video or audio)
6,旅程,lǚchéng,journey; trip
6,旅途,lǚtú,journey; trip
6,履行,lǚxíng,to fulfill (one's obligations); to carry out (a task); to implement (an agreement); to perform
6,率,lǜ,rate; frequency
6,绿化,lǜhuà,to make green with plants; to reforest; (Internet slang) Islamization
6,轮,lún,"wheel; disk; ring; steamship; to take turns; to rotate; classifier for big round objects: disk, or recurring events: round, turn"
6,轮船,lúnchuán,steamship; steamer; steamboat
6,轮流,lúnliú,to alternate; to take turns
6,轮椅,lúnyǐ,wheelchair
6,轮子,lúnzi,wheel; (derog.) Falun Gong practitioner
6,落地,luòdì,to fall to the ground; to be set on the ground; to reach to the ground; to be born; (of a plane) to land
6,落后,luòhòu,to fall behind; to lag (in technology etc); backward; to retrogress
6,马虎,mǎhu,careless; sloppy; negligent; skimpy
6,码头,mǎtóu,dock; wharf; pier
6,蚂蚁,mǎyǐ,ant
6,迈,mài,to take a step; to stride
6,麦克风,màikèfēng,microphone (loanword)
6,漫长,màncháng,very long; endless
6,漫画,mànhuà,caricature; cartoon; Japanese manga
6,盲人,mángrén,blind person
6,冒,mào,"old variant of 冒; surname Mao; to emit; to give off; to send out (or up, forth); to brave; to face; reckless; to falsely adopt (sb's identity etc); to feign; (literary) to cover"
6,冒险,màoxiǎn,to take risks; to take chances; foray; adventure
6,贸易,màoyì,(commercial) trade
6,煤,méi,coal
6,梅花,méihuā,plum blossom; clubs ♣ (a suit in card games); wintersweet (dialect)
6,美观,měiguān,pleasing to the eye; beautiful; artistic
6,弥补,míbǔ,to complement; to make up for a deficiency
6,迷人,mírén,charming
6,密,mì,surname Mi; name of an ancient state; secret; confidential; close; thick; dense
6,密度,mìdù,density; thickness
6,蜜蜂,mìfēng,bee; honeybee
6,密集,mìjí,concentrated; crowded together; intensive; compressed
6,免,miǎn,to excuse sb; to exempt; to remove or dismiss from office; to avoid; to avert; to escape; to be prohibited
6,勉强,miǎnqiǎng,to do with difficulty; to force sb to do sth; reluctant; barely enough
6,免税,miǎnshuì,tax-free; duty-free
6,免疫,miǎnyì,immunity (to disease)
6,面部,miànbù,face (body part)
6,面粉,miànfěn,flour
6,面子,miànzi,outer surface; the outside of sth; social prestige; face; (medicinal) powder
6,描绘,miáohuì,to describe; to portray
6,描写,miáoxiě,to describe; to depict; to portray; description
6,妙,miào,clever; wonderful; variant of 妙
6,灭,miè,to extinguish or put out; to go out (of a fire etc); to exterminate or wipe out; to drown
6,民歌,míngē,folk song
6,民间,mínjiān,among the people; popular; folk; non-governmental; involving people rather than governments
6,民宿,mínsù,pension
6,民众,mínzhòng,the populace; the masses; the common people
6,民主,mínzhǔ,democracy
6,名额,míng’é,quota; number of people admitted
6,明亮,míngliàng,bright; shining; glittering; to become clear
6,名胜,míngshèng,a place famous for its scenery or historical relics; scenic spot
6,命令,mìnglìng,order; command
6,命名,mìngmíng,to give a name to; to dub; to christen; to designate; named after; naming
6,模仿,mófǎng,to imitate; to copy; to emulate; to mimic; model
6,模拟,mónǐ,"imitation; to simulate; to imitate; analog (device, as opposed to digital)"
6,模特儿,mótèr,(fashion) model (loanword)
6,摩托车,mótuōchē,(loanword) motorbike; motorcycle
6,模型,móxíng,model; mold; matrix; pattern
6,默默,mòmò,in silence; not speaking
6,模样,múyàng,look; style; appearance; approximation; about; also pr. [mó yàng]
6,母语,mǔyǔ,native language; mother tongue; (linguistics) parent language
6,木材,mùcái,wood
6,目录,mùlù,catalog; directory; table of contents
6,奶粉,nǎifěn,powdered milk
6,难点,nándiǎn,difficulty
6,南极洲,Nánjízhōu,Antarctica
6,南美洲,Nánměizhōu,South America
6,脑袋,nǎodai,head; skull; brains; mental capability
6,脑子,nǎozi,brains; mind
6,内涵,nèihán,meaningful content; implication; connotation (semantics); inner qualities (of a person)
6,内科,nèikē,internal medicine; general medicine
6,内外,nèiwài,inside and outside; domestic and foreign; approximately; about
6,内衣,nèiyī,undergarment; underwear
6,能量,néngliàng,energy; capabilities
6,能源,néngyuán,energy; power source
6,泥,ní,mud; clay; paste; pulp
6,年度,niándù,"year (e.g. school year, fiscal year); annual"
6,年终,niánzhōng,end of the year
6,念书,niànshū,to read; to study
6,扭,niǔ,to turn; to twist; to wring; to sprain; to swing one's hips
6,浓厚,nónghòu,"dense; thick (fog, clouds etc); to have a strong interest in; deep; fully saturated (color)"
6,农田,nóngtián,farmland
6,暖,nuǎn,"old variant of 暖; warm; to warm; variant of 暖; variant of 暖, warm"
6,暖气,nuǎnqì,heating; heating system
6,偶像,ǒuxiàng,idol
6,排练,páiliàn,to rehearse; rehearsal
6,排名,páimíng,"to rank (1st, 2nd etc); ranking"
6,盘,pán,"plate; dish; tray; board; hard drive (computing); to build; to coil; to check; to examine; to transfer (property); to make over; classifier for food: dish, helping; classifier for coils of wire; classifier for games of chess"
6,盼望,pànwàng,to hope for; to look forward to
6,庞大,pángdà,huge; enormous; tremendous
6,抛,pāo,to throw; to toss; to fling; to cast; to abandon
6,泡,pào,bubble; foam; blister; to soak; to steep; to infuse; to dawdle; to loiter; to pick up (a girl); to get off with (a sexual partner); classifier for occurrences of an action; classifier for number of infusions
6,赔偿,péicháng,to compensate
6,陪同,péitóng,to accompany
6,培育,péiyù,to train; to breed
6,佩服,pèifú,to admire
6,配套,pèitào,to form a complete set; compatible; matching; complementary
6,喷,pēn,to spray; to squirt; to jet; to spout; to splash; to dash; to daub
6,捧,pěng,to clasp; to cup the hands; to hold up with both hands; to offer (esp. in cupped hands); to praise; to flatter
6,碰撞,pèngzhuàng,to collide; collision
6,披,pī,to drape over one's shoulders; to open; to unroll; to split open; to spread out
6,皮,pí,surname Pi; leather; skin; fur; pico- (one trillionth); naughty
6,片刻,piànkè,short period of time; a moment
6,片面,piànmiàn,unilateral; one-sided
6,骗子,piànzi,swindler; a cheat
6,飘,piāo,variant of 飘; to float
6,漂,piāo,to float; to drift
6,频道,píndào,frequency; (television) channel
6,频繁,pínfán,frequently; often
6,贫困,pínkùn,impoverished; poverty
6,频率,pínlǜ,frequency
6,品尝,pǐncháng,to taste a small amount; to sample
6,平等,píngděng,equal; equality
6,平凡,píngfán,ordinary; common; banal; pedestrian
6,平方,píngfāng,"square (as in square foot, square mile, square root)"
6,评估,pínggū,to evaluate; to assess; assessment; evaluation
6,评论,pínglùn,to comment on; to discuss; comment; commentary
6,评选,píngxuǎn,to select on the basis of a vote or consensus
6,坡,pō,slope; incline; to incline; to slop
6,泼,pō,to splash; to spill; rough and coarse; brutish
6,扑,pū,to throw oneself at; to pounce on; to devote one's energies; to flap; to flutter; to dab; to pat; to bend over
6,铺,pū,to spread; to display; to set up; (old) holder for door-knocker
6,扑灭,pūmiè,to extinguish or put out; to put an end to
6,朴素,pǔsù,plain and simple; unadorned; simple living; not frivolous
6,欺骗,qīpiàn,to deceive; to cheat
6,期望,qīwàng,to have expectations; to earnestly hope; expectation; hope
6,期限,qīxiàn,time limit; deadline; allotted time
6,其间,qíjiān,in between; within that interval; in the meantime
6,齐全,qíquán,complete; comprehensive
6,棋子,qízǐ,chess piece; (fig.) a pawn (used by others for their own purposes)
6,起点,qǐdiǎn,starting point
6,启动,qǐdòng,to start (a machine); (fig.) to set in motion; to launch (an operation); to activate (a plan)
6,启发,qǐfā,to enlighten; to inspire; to arouse
6,启示,qǐshì,to reveal; to enlighten; enlightenment; revelation; illumination; moral (of a story etc); lesson
6,启事,qǐshì,"announcement (written, on billboard, letter, newspaper or website); to post information; a notice"
6,起源,qǐyuán,origin; to originate; to come from
6,气氛,qìfēn,atmosphere; mood
6,气味,qìwèi,odor; scent
6,气质,qìzhì,temperament; personality traits; manners
6,恰当,qiàdàng,appropriate; suitable
6,恰好,qiàhǎo,"as it turns out; by lucky coincidence; (of number, time, size etc) just right"
6,恰恰,qiàqià,exactly; just; precisely
6,牵,qiān,to lead along; to pull (an animal on a tether); (bound form) to involve; to draw in
6,谦虚,qiānxū,modest; self-effacing; to make modest remarks
6,前景,qiánjǐng,foreground; vista; (future) prospects; perspective
6,潜力,qiánlì,potential; capacity
6,前期,qiánqī,preceding period; early stage
6,前提,qiántí,premise; prerequisite
6,前者,qiánzhě,the former
6,墙壁,qiángbì,wall
6,强化,qiánghuà,to strengthen; to intensify
6,强壮,qiángzhuàng,strong; sturdy; robust
6,强迫,qiǎngpò,to force; to compel; to coerce
6,瞧,qiáo,to look at; to see; to see (a doctor); to visit
6,切实,qièshí,feasible; realistic; practical; earnestly; conscientiously
6,亲密,qīnmì,intimate; close
6,亲属,qīnshǔ,kin; kindred; relatives
6,勤劳,qínláo,hardworking; industrious; diligent
6,清,qīng,Qing (Wade-Giles: Ch'ing) dynasty of imperial China (1644-1911); surname Qing; (of water etc) clear; clean; quiet; still; pure; uncorrupted; clear; distinct; to clear; to settle (accounts)
6,清晨,qīngchén,early morning
6,青春,qīngchūn,youth; youthfulness
6,青春期,qīngchūnqī,puberty; adolescence
6,清淡,qīngdàn,"light (of food, not greasy or strongly flavored); insipid; slack (sales)"
6,清洁,qīngjié,clean; to clean
6,清扫,qīngsǎo,to sweep; to clean
6,倾听,qīngtīng,to listen attentively
6,清洗,qīngxǐ,to wash; to clean
6,清晰,qīngxī,clear; distinct
6,倾向,qīngxiàng,trend; tendency; orientation
6,清醒,qīngxǐng,clear-headed; sober; awake
6,情节,qíngjié,circumstances; plot; storyline
6,情形,qíngxing,circumstances; situation
6,求,qiú,to seek; to look for; to request; to demand; to beseech
6,求婚,qiúhūn,to propose marriage
6,求救,qiújiù,to seek help (when in distress or having difficulties)
6,求职,qiúzhí,to seek employment
6,求助,qiúzhù,to request help; to appeal (for help)
6,区分,qūfēn,to differentiate; to draw a distinction; to divide into categories
6,渠道,qúdào,irrigation ditch; (fig.) channel; means
6,曲,qǔ,tune; song
6,娶,qǔ,to take a wife; to marry (a woman)
6,取代,qǔdài,to replace; to supersede; to supplant; (chemistry) substitution
6,趣味,qùwèi,interest; taste; flavor
6,圈,quān,"circle; ring; loop; classifier for loops, orbits, laps of race etc; to surround; to circle"
6,权力,quánlì,power; authority
6,券,quàn,"bond (esp. document split in two, with each party holding one half); contract; deed (i.e. title deeds); ticket; voucher; certificate; variant of 券"
6,缺陷,quēxiàn,defect; flaw
6,确立,quèlì,to establish; to set up; to confirm
6,群众,qúnzhòng,mass; multitude; the masses
6,热点,rèdiǎn,hot spot; point of special interest
6,热度,rèdù,degree of heat; thermal intensity; popularity
6,热门,rèmén,popular; hot; in vogue
6,热水器,rèshuǐqì,water heater
6,热线,rèxiàn,hotline (communications link)
6,热议,rèyì,heated discussion
6,人工智能,réngōng zhìnéng,artificial intelligence (AI)
6,人家,rénjia,"other people; sb else; he, she or they; I, me (referring to oneself as ""one"" or ""people"")"
6,人均,rénjūn,per capita
6,人事,rénshì,personnel; human resources; human affairs; ways of the world; (euphemism) sexuality; the facts of life
6,人为,rénwéi,artificial; man-made; having human cause or origin; human attempt or effort
6,人行道,rénxíngdào,sidewalk; pavement
6,忍受,rěnshòu,to bear; to endure
6,认错,rèncuò,to admit an error; to acknowledge one's mistake
6,认定,rèndìng,to maintain (that sth is true); to determine (a fact); determination (of an amount); of the firm opinion; to believe firmly; to set one's mind on; to identify with
6,认可,rènkě,to approve; approval; acknowledgment; OK
6,认知,rènzhī,cognition; cognitive; understanding; perception; awareness; to be cognizant of; to recognize; to realize
6,仍旧,réngjiù,still (remaining); to remain (the same); yet
6,日后,rìhòu,sometime; someday (in the future)
6,日前,rìqián,the other day; a few days ago
6,日夜,rìyè,day and night; around the clock
6,日益,rìyì,day by day; more and more; increasingly; more and more with each passing day
6,融合,rónghé,a mixture; an amalgam; fusion; welding together; to be in harmony with (nature); to harmonize with; to fit in
6,融化,rónghuà,to melt; to thaw; to dissolve; to blend into; to combine; to fuse
6,容量,róngliàng,capacity; volume; quantitative (science)
6,融入,róngrù,to blend into; to integrate; to assimilate; to merge
6,荣誉,róngyù,honor; credit; glory; (honorable) reputation; honorary
6,柔软,róuruǎn,soft; flexible
6,入境,rùjìng,to enter a country
6,入选,rùxuǎn,to be included among those selected for
6,弱点,ruòdiǎn,weak point; failing
6,撒,sǎ,to scatter; to sprinkle; to spill
6,塞,sāi,塞; to plug; to stuff; blocked; to塞; (computing) server;
6,赛事,sàishì,sports tournament; competition
6,散,sàn,variant of 散; to scatter; to break up (a meeting etc); to disperse; to disseminate; to dispel; (coll.) to sack
6,散发,sànfā,to distribute; to emit; to issue
